match_id,start_time,duration,leagueid,game_mode,radiant_score,dire_score,radiant_team_complete,dire_team_complete
4439205294,1550586772,1841,10682,2,16,33,0,
4439198692,1550586678,2611,10424,2,33,41,1,0
4438944367,1550583568,1840,10424,2,29,5,1,1
4438939967,1550583512,1665,10424,2,29,9,1,1
4438925929,1550583330,1466,10424,2,25,11,0,1
4438748102,1550581425,1336,10532,2,22,14,,0
4438578558,1550579607,1081,10647,2,43,18,1,1
4438573068,1550579544,1836,10424,2,40,12,1,0
4438460307,1550578337,1803,10424,2,34,14,1,1
4438425323,1550577932,2402,10424,2,25,29,1,1
4438363304,1550577151,2888,10532,2,45,35,,
4438358584,1550577082,1921,10647,2,30,26,1,1
4438243313,1550574916,2589,10647,2,29,60,1,1
4438215928,1550574307,1374,10647,2,23,8,1,1
4438214692,1550574261,3229,10424,2,41,27,0,1
4438208150,1550574117,2290,10424,2,22,32,1,1
4438205255,1550574054,1470,10532,2,24,10,0,0
4438204872,1550574045,2006,10424,2,39,22,1,1
4437977623,1550568447,1693,10532,2,28,12,1,0
4437774477,1550563544,1952,10532,2,17,39,0,1
4437507210,1550556572,1825,10532,2,33,29,0,0
4437380689,1550552903,2057,10532,2,23,28,0,0
4437093368,1550542033,1684,10647,2,25,22,0,0
4437028220,1550538658,1415,10647,2,10,24,0,0
4436745825,1550522451,2307,10647,2,36,38,0,0
4436608164,1550518704,2490,10647,2,25,44,0,0
4436526489,1550515924,3213,10647,2,28,53,0,0
4436507965,1550515353,2147,10357,2,50,30,0,0
4436410116,1550512941,1709,10647,2,12,27,0,0
4436388636,1550512252,1662,10742,2,9,29,1,1
4436327762,1550511642,1954,10357,2,53,26,0,0
4436199568,1550508455,2076,10742,2,44,19,1,1
4436184107,1550508113,2447,10357,2,32,31,0,0
4436058617,1550505338,948,10742,2,6,25,1,1
4435868264,1550501895,2036,10742,2,37,25,1,1
4435862252,1550501735,2111,10682,2,28,52,0,0
4435601374,1550497911,1791,10682,2,44,24,0,0
4435507125,1550496646,1113,10532,2,25,5,0,0
4435108640,1550491410,2401,10532,2,29,36,,
4434838676,1550486670,2837,10532,2,39,37,0,0
4434803774,1550485915,3464,10477,2,60,56,,0
4434631661,1550481783,1257,10532,2,15,12,1,
4434508441,1550478772,1298,10532,2,20,19,0,1
4434373371,1550475468,1100,10532,2,21,8,0,0
4434212997,1550471128,2753,10532,2,38,33,0,
4434081797,1550467273,3042,10532,1,28,34,,0
4433176390,1550428175,1969,10682,2,17,45,,
4433023427,1550424127,1418,10682,2,24,12,,
4432831827,1550419893,3469,10723,2,52,42,0,0
4432709488,1550417463,1303,10723,2,8,22,0,0
4432515598,1550414192,1591,10723,2,38,17,0,0
4432503477,1550413990,2901,10682,2,44,44,0,0
4432415094,1550413036,2800,10723,2,37,39,0,0
4432207809,1550410811,1421,10723,2,17,40,0,0
4432102449,1550409430,2512,10723,2,39,44,0,0
4432039557,1550408472,2942,10723,2,35,41,0,0
4431997086,1550407880,2682,10723,2,17,38,0,0
4431898818,1550406398,3207,10532,2,35,27,1,
4431896166,1550406357,1616,10532,2,40,13,0,0
4431861287,1550405824,1419,10723,2,7,33,0,0
4431841336,1550405533,1436,10723,2,35,13,0,0
4431809568,1550405350,1069,10723,2,37,5,0,0
4431808669,1550405014,1341,10723,2,30,16,0,0
4431801140,1550404901,1861,10723,2,15,41,0,0
4431791493,1550404712,1683,10723,2,29,14,0,1
4431783292,1550404639,1601,10723,2,43,18,0,0
4431739046,1550403866,1355,10532,2,11,36,0,0
4431600396,1550401498,3435,10532,2,38,28,0,1
4431520252,1550400023,1774,10532,2,14,41,0,0
4431329699,1550396358,2240,10532,2,24,33,0,0
4431141799,1550392850,1670,10532,2,30,30,0,0
4431051833,1550391208,2083,10532,2,42,29,,0
4430905029,1550388511,2623,10532,2,34,43,0,0
4430883321,1550388092,1500,10532,2,7,20,0,0
4430703336,1550384564,1696,10532,2,15,29,0,0
4430699636,1550384489,1925,10532,2,12,23,1,0
4430549500,1550381185,1837,10532,2,27,16,0,1
4430520099,1550380488,2239,10532,2,46,28,0,0
4429772787,1550350675,2970,10559,2,71,59,0,0
4429713593,1550348678,2764,10559,2,3,3,0,0
4429703857,1550348358,1544,10477,2,45,13,0,0
4429637616,1550346302,2125,10575,2,15,30,1,1
4429570335,1550344359,2478,10357,2,50,29,0,0
4429501358,1550343100,1686,10575,2,23,8,1,1
4429425787,1550340558,2184,10357,2,27,49,0,0
4429403469,1550340041,1452,10575,2,28,6,1,1
4429265355,1550337601,1209,10575,2,8,18,1,1
4429205021,1550335956,3273,10357,2,48,66,0,0
4429179161,1550335397,1987,10592,2,22,43,0,0
4428896826,1550332383,1475,10575,2,27,8,1,1
4428668188,1550328342,2649,10575,2,28,15,1,1
4428613826,1550327580,2310,10357,2,28,53,0,0
4428440303,1550325396,1425,10575,2,14,25,1,1
4428325929,1550323520,2066,10592,2,25,48,1,0
4428293585,1550323079,2338,10639,2,54,24,0,1
4428257477,1550322526,2794,10592,2,40,52,0,0
4428253697,1550322472,1382,10592,2,13,36,0,1
4428243979,1550322344,2256,10639,2,38,30,1,0
4428024768,1550318998,1668,10639,2,29,13,0,0
4428022191,1550319026,1964,10592,2,21,33,0,0
4428014699,1550318857,2237,10639,2,45,24,0,0
4428013302,1550318851,2328,10592,2,28,20,1,0
4427991247,1550318458,1532,10639,2,39,22,1,0
4427990303,1550318473,1826,10592,2,33,21,0,0
4427680195,1550312908,2053,10532,2,16,28,0,0
4427604310,1550311395,2172,10532,2,41,28,0,1
4427506454,1550309424,1922,10532,2,26,40,0,0
4427456043,1550308453,1340,10532,2,29,13,1,0
4427249768,1550304381,2383,10532,2,42,20,0,0
4427214716,1550303702,936,10532,2,21,10,0,0
4427081022,1550301084,1541,10532,2,30,17,0,0
4427061022,1550300783,1114,10532,2,26,7,0,0
4426847944,1550297767,1056,10532,2,32,10,0,0
4426800218,1550296694,1075,10532,2,19,4,0,0
4426693957,1550294106,951,10532,2,8,31,0,0
4426670284,1550293482,2808,10532,2,33,43,0,0
4426177258,1550273094,1583,10647,2,14,48,0,0
4425908761,1550262895,4038,10575,2,28,36,1,1
4425824517,1550259642,1414,10575,2,6,16,1,1
4425731855,1550256741,1620,10682,2,21,35,0,0
4425672456,1550255779,2278,10575,2,29,18,1,1
4425654039,1550254582,1595,10647,2,19,38,1,1
4425555550,1550252027,1256,10575,2,16,7,1,1
4425509606,1550250966,1876,10647,2,41,15,1,1
4425504978,1550250838,1773,10682,2,54,19,,
4425322221,1550247609,2554,10575,2,31,32,1,1
4425082511,1550244046,1639,10575,2,8,22,0,1
4424978409,1550243190,2213,10647,2,25,35,1,0
4424957839,1550242862,2377,10722,2,45,28,0,0
4424903846,1550242000,3274,10682,2,45,33,0,0
4424765688,1550239904,2648,10575,2,24,23,1,0
4424747759,1550239692,1805,10647,2,31,24,0,1
4424663547,1550238426,1506,10647,2,13,33,1,1
4424614503,1550237640,2287,10682,2,45,32,,
4424564363,1550237061,3828,10722,2,42,54,0,0
4424525037,1550236384,1501,10647,2,33,17,0,0
4424513477,1550236214,1131,10647,2,35,3,1,1
4424447411,1550235538,2462,10575,2,21,40,0,1
4424413999,1550234599,2066,10647,2,42,31,0,0
4424335828,1550233359,1740,10647,2,32,14,0,0
4424174948,1550230813,2366,10647,2,36,27,0,0
4424119012,1550229683,2472,10532,2,52,35,0,0
4423872342,1550226034,1107,10532,2,6,21,0,1
4423857786,1550225706,2561,10532,2,35,35,0,0
4423829504,1550225052,1490,10647,2,16,32,1,0
4423699388,1550221992,2112,10532,2,43,29,1,0
4423666562,1550221382,1707,10647,2,17,32,1,0
4423440452,1550217730,1952,10532,2,32,36,0,0
4423427958,1550217429,1061,10532,2,8,26,0,0
4423324092,1550214835,1528,10532,2,27,17,0,0
4423323136,1550214809,984,10532,2,21,3,,
4423198103,1550211411,1583,10532,2,19,33,0,0
4423130556,1550209457,2686,10532,2,34,23,0,0
4423117975,1550209080,973,10532,2,25,6,0,0
4423055118,1550207102,840,10532,2,4,13,0,0
4422544208,1550181774,2192,10575,2,24,38,1,1
4422477679,1550179340,1254,10575,2,7,21,1,1
4422385976,1550175226,1993,10575,2,19,30,1,1
4422252151,1550170374,2908,10575,2,32,30,1,1
4422210768,1550169036,1495,10647,2,37,16,1,1
4422155352,1550167408,1464,10647,2,7,25,0,0
4422075046,1550165365,2759,10575,2,31,25,1,1
4422050790,1550164426,2871,10682,2,49,38,0,0
4422042366,1550164242,3018,10647,2,35,46,1,1
4422014559,1550163575,2450,10647,2,38,10,0,0
4421906522,1550161160,2587,10575,2,28,15,1,1
4421745122,1550157675,1871,10575,2,25,19,1,1
4421687800,1550156612,1879,10682,2,53,20,,0
4421527966,1550153999,2183,10575,2,10,22,1,1
4421473732,1550152971,3188,10647,2,50,50,1,0
4421411547,1550151835,2515,10682,2,23,44,0,0
4421280241,1550149920,1779,10575,2,27,6,1,1
4421278742,1550149643,2149,10647,2,30,31,1,0
4421039595,1550145524,2379,10575,2,9,29,1,1
4419917299,1550113762,1072,10647,2,33,5,1,1
4419912424,1550113498,851,10647,2,11,4,0,0
4419845764,1550110520,2078,10647,2,31,28,0,0
4419842836,1550110401,1916,10647,2,45,25,1,1
4419559273,1550093035,2774,10575,2,27,31,0,1
4419483424,1550089576,2585,10647,2,31,53,1,1
4419483135,1550089600,1718,10647,2,50,25,0,0
4419431918,1550087720,3019,10575,2,38,30,0,1
4419416241,1550087168,1420,10647,2,3,20,0,0
4419399798,1550086515,1776,10647,2,39,15,1,1
4419296312,1550083192,2286,10575,2,24,14,1,1
4419181914,1550079819,2995,10682,2,40,31,0,0
4419113574,1550078017,2322,10575,2,28,15,1,1
4418930094,1550073811,2542,10575,2,32,25,1,1
4418738849,1550070103,1831,10682,2,43,17,,0
4418729744,1550069946,1890,10647,2,59,25,1,0
4418725485,1550070142,1748,10575,2,11,21,0,0
4418555018,1550067106,1405,10647,2,45,19,1,0
4418430633,1550065079,1325,10647,2,39,16,1,1
4418304572,1550063106,3013,10647,2,33,34,0,0
4418271884,1550062679,1356,10647,2,10,41,1,1
4418114991,1550060114,1739,10647,2,10,28,0,0
4417702354,1550052390,1064,10647,2,19,11,1,1
4417569378,1550049155,1515,10647,2,30,20,1,1
4416789395,1550027370,1574,10733,2,25,14,0,1
4416691671,1550023313,2402,10733,2,25,13,0,1
4416690167,1550023159,1178,10647,2,33,13,0,0
4416638820,1550020580,1294,10647,2,11,33,0,0
4416586708,1550017517,2678,10733,2,8,24,1,0
4416526931,1550011767,2986,10733,2,6,17,1,0
4416433905,1550007150,3071,10733,2,14,36,0,1
4416246343,1549999993,1080,10575,2,22,6,1,1
4416155492,1549997104,1581,10647,2,18,43,1,0
4416108110,1549996348,2073,10575,2,31,12,1,1
4416081827,1549994905,1826,10647,2,30,36,1,1
4416077368,1549994864,1076,10647,2,33,7,0,1
4415983578,1549992253,2101,10357,2,42,21,0,0
4415966255,1549991783,1610,10647,2,32,11,1,1
4415944016,1549992012,2337,10575,2,31,3,1,0
4415820349,1549988302,1850,10357,2,23,47,0,0
4415808970,1549988022,1446,10733,2,20,25,1,0
4415745081,1549986846,2834,10575,2,22,28,0,1
4415657197,1549984966,1862,10357,2,24,42,0,0
4415619139,1549984497,1714,10733,2,29,10,0,1
4415596896,1549983834,1620,10682,2,19,34,,
4415586979,1549983655,1649,10575,2,24,12,1,0
4415544695,1549982886,1143,10647,2,29,9,0,0
4415453336,1549981333,1301,10733,2,36,9,0,1
4415374888,1549980164,1209,10647,2,35,9,0,0
4415364204,1549980304,1968,10575,2,32,36,1,0
4415298678,1549978898,1430,10647,2,31,14,1,0
4415187071,1549977043,1375,10575,2,11,24,1,1
4415150893,1549976566,1256,10647,2,17,10,1,0
4415128578,1549976106,2254,10733,2,12,40,1,1
4414936899,1549972895,2047,10733,2,34,19,0,1
4414915221,1549972680,1619,10733,2,2,19,1,1
4414885991,1549971825,1723,10647,2,12,35,1,1
4414777153,1549969753,1767,10733,2,29,10,1,0
4414750044,1549969600,1825,10733,2,8,25,1,0
4414615780,1549965951,1531,10647,2,29,18,1,0
4414612693,1549966140,1546,10733,2,29,9,1,0
4414484566,1549962755,1534,10647,2,17,42,0,1
4414442420,1549961815,1625,10733,2,9,37,1,1
4414312447,1549958575,1669,10733,2,22,12,1,1
4413694394,1549941820,1889,10733,2,7,24,1,1
4413613863,1549938078,2592,10733,1,19,35,0,1
4413557129,1549935169,1305,10733,2,16,17,0,1
4413488404,1549930966,2420,10733,2,25,25,0,1
4413484425,1549930625,3369,10733,2,31,41,1,1
4413386014,1549924027,3171,10733,2,28,38,0,1
4413368891,1549923094,2003,10733,2,24,16,1,1
4413285992,1549919133,1360,10640,2,16,46,,0
4413283246,1549919065,2976,10733,2,20,32,0,1
4413275315,1549918944,2634,10733,2,25,22,1,1
4413269366,1549918413,1729,10647,2,41,15,0,0
4413204310,1549915773,2258,10640,2,54,28,0,0
4413121640,1549913407,3408,10647,2,41,38,0,0
4413013195,1549909988,2102,10575,2,28,12,1,1
4412946558,1549907457,2029,10682,2,25,32,0,0
4412882174,1549905673,2136,10575,2,17,44,0,0
4412842336,1549904753,1036,10733,2,3,26,1,0
4412780244,1549903450,3561,10733,2,32,35,1,1
4412696290,1549901718,2334,10575,2,40,28,1,0
4412683576,1549901033,1887,10733,2,38,17,1,1
4412606402,1549899469,1756,10733,2,9,16,1,1
4412538395,1549898111,1431,10733,2,28,7,1,1
4412493919,1549897283,2113,10575,2,46,31,0,1
4412400979,1549895615,1062,10733,2,6,21,1,0
4412323594,1549894554,3384,10733,2,42,29,1,1
4412291304,1549893748,2108,10575,2,31,21,0,1
4412229837,1549892834,1709,10733,2,32,16,0,1
4412068738,1549890357,1076,10733,2,21,10,0,1
4412066872,1549890157,1941,10733,2,13,31,1,1
4412040287,1549889818,1959,10575,2,42,17,1,0
4411999417,1549888960,1599,10647,2,13,28,0,
4411971349,1549888487,2111,10647,2,34,16,1,0
4411851969,1549886616,2093,10733,2,31,17,1,1
4411847728,1549886642,2154,10733,2,34,19,1,0
4411790525,1549885201,1586,10647,2,10,33,0,1
4411711613,1549884115,2803,10733,2,22,29,0,0
4411711216,1549883789,2596,10647,2,39,38,1,0
4411577841,1549880651,2257,10647,2,37,39,1,0
4411540046,1549879977,2031,10733,2,10,16,0,0
4411379428,1549876401,2401,10647,2,25,29,1,0
4411312078,1549874265,2833,10733,2,11,47,1,0
4411153908,1549870451,2224,10733,2,15,23,1,0
4410932928,1549865712,1967,10733,2,14,29,0,0
4410771924,1549861143,2532,10733,2,22,14,0,0
4410597600,1549854074,2211,10733,2,21,18,1,1
4410451645,1549847588,4786,10733,2,38,37,1,1
4410343808,1549841790,2077,10733,2,16,29,0,1
4410271880,1549837074,2401,10733,2,30,11,1,0
4410176045,1549832695,2385,10733,2,26,18,0,1
4410006752,1549827027,1908,10733,2,34,8,1,1
4409932004,1549824495,1760,10575,2,26,9,1,1
4409869561,1549822781,2916,10733,2,24,23,1,1
4409821102,1549821340,2025,10647,2,27,39,1,1
4409798296,1549821264,1674,10575,2,5,20,1,1
4409759938,1549820169,1441,10733,2,6,29,1,1
4409690891,1549818220,1888,10647,2,36,21,1,1
4409653984,1549817212,1740,10575,2,14,30,1,1
4409607383,1549816167,2852,10650,2,53,49,0,0
4409597133,1549816001,1823,10733,2,10,19,1,1
4409506819,1549814666,2015,10733,2,32,23,1,1
4409501567,1549814357,1642,10575,2,24,13,1,1
4409407215,1549812386,1421,10647,2,6,26,0,1
4409358996,1549811806,2644,10733,2,36,16,1,1
4409319174,1549810999,2100,10733,2,36,34,1,1
4409279758,1549810087,1912,10647,2,34,13,1,0
4409167874,1549808199,3494,10575,2,33,33,1,1
4409139097,1549807923,2517,10733,2,31,15,1,1
4409111685,1549808167,1474,10733,2,10,26,1,1
4408939666,1549804475,2259,10682,2,26,32,,0
4408915044,1549804254,1336,10733,2,7,23,1,1
4408867900,1549803565,2778,10575,2,27,23,1,1
4408837423,1549802897,2094,10733,2,32,16,1,1
4408669474,1549799997,2831,10733,2,37,43,1,1
4408669384,1549800020,1751,10733,2,13,32,1,1
4408310063,1549792812,2461,10375,2,29,39,0,1
4408222222,1549791122,1956,10733,2,31,18,1,1
4408194266,1549790330,1979,10375,2,17,43,0,0
4408100663,1549788410,2491,10375,2,50,46,0,1
4408053007,1549787562,1864,10733,2,16,27,1,1
4407960036,1549785580,3164,10375,2,45,30,0,0
4407877450,1549783860,2213,10375,2,35,49,1,0
4407826990,1549782952,1654,10733,2,36,5,1,0
4407623340,1549779117,1426,10375,2,46,11,0,1
4407619221,1549779021,2368,10733,2,30,19,1,0
4407612784,1549778932,1589,10375,2,33,14,0,0
4407440572,1549775169,1590,10733,2,13,21,1,0
4407045596,1549759514,1709,10733,2,30,17,1,0
4407011491,1549757759,2621,10733,2,34,27,1,1
4406947978,1549754704,3174,10733,2,24,30,0,1
4406938381,1549754275,1883,10733,2,6,30,1,1
4406848577,1549750165,1486,10733,2,17,2,0,1
4406826743,1549749276,1870,10733,2,29,12,1,1
4406745749,1549746328,2065,10733,2,25,25,1,0
4406731702,1549745782,2072,10733,2,11,33,1,1
4406299133,1549733817,2010,10733,2,28,13,1,1
4406295892,1549733485,1943,10650,2,19,57,0,0
4406142928,1549730292,2034,10733,2,30,18,1,1
4406025023,1549727804,2941,10375,2,41,55,0,1
4405948268,1549726353,1288,10682,2,6,36,0,
4405938702,1549726252,1533,10733,2,23,9,1,1
4405887584,1549725319,1185,10375,2,16,44,0,0
4405874716,1549725160,1631,10733,2,17,31,1,1
4405804035,1549723921,1931,10375,2,15,34,1,0
4405767607,1549723250,2533,10375,2,47,57,0,1
4405704859,1549722592,1504,10733,2,24,12,1,1
4405703555,1549722303,2074,10733,2,12,27,1,1
4405699465,1549722126,1837,10375,2,22,45,0,0
4405696235,1549722011,2231,10592,2,38,19,0,0
4405689076,1549721901,1113,10375,2,7,37,0,0
4405596390,1549720336,1712,10375,2,22,45,1,1
4405596010,1549720338,1854,10375,2,27,45,0,0
4405577012,1549720019,1645,10375,2,35,9,1,0
4405502832,1549718783,2091,10592,2,34,32,0,0
4405498434,1549718731,2322,10375,2,52,28,0,0
4405479260,1549718374,1283,10375,2,35,5,0,1
4405460791,1549718080,2016,10375,2,42,21,0,0
4405399907,1549717159,2089,10733,2,11,25,1,1
4405381674,1549716880,1861,10733,2,16,31,1,1
4405378033,1549716744,1610,10375,2,37,8,1,0
4405330160,1549715930,2960,10375,2,56,50,0,0
4405301349,1549715448,1554,10375,2,11,41,0,0
4405301272,1549715414,2169,10375,2,34,19,1,0
4405287893,1549715179,2123,10375,2,22,31,0,1
4405279911,1549715011,1902,10375,2,53,18,0,1
4405264045,1549714714,2646,10592,2,31,37,0,0
4405260551,1549714709,2092,10592,2,50,25,0,1
4405258939,1549714630,1530,10375,2,38,6,0,1
4405243518,1549714355,2325,10375,2,19,41,0,1
4405242323,1549714301,1986,10592,2,32,9,0,0
4405234084,1549714189,2733,10375,2,3,4,0,0
4405221423,1549713955,1813,10375,2,29,24,0,0
4405193202,1549713683,2010,10733,2,13,32,1,1
4405186831,1549713578,1997,10733,2,18,33,1,1
4405182309,1549713316,1457,10375,2,43,6,0,0
4404856670,1549706653,1894,10733,2,34,21,0,0
4404702152,1549703104,1985,10733,2,14,36,0,0
4404647625,1549702009,2025,10733,2,30,21,1,1
4404490019,1549698421,3107,10733,2,25,38,0,0
4404482446,1549698313,2085,10733,2,15,27,1,1
4404182068,1549692344,2846,10733,2,37,33,1,0
4404148157,1549691535,2085,10733,2,23,42,0,1
4404043708,1549688731,2076,10733,2,12,27,0,1
4404034913,1549688516,1639,10733,2,32,8,1,0
4402892759,1549644452,2964,10357,2,48,39,0,
4402754866,1549641497,2781,10375,2,42,34,0,1
4402664537,1549639955,1825,10375,2,13,47,0,0
4402485879,1549637007,1696,10375,2,55,22,0,0
4402449398,1549636166,3594,10375,2,36,37,0,0
4402418456,1549635648,2492,10375,2,46,27,0,0
4402321507,1549633919,1516,10375,2,15,44,0,0
4402306764,1549633718,1538,10375,2,35,12,1,0
4402281115,1549633205,1486,10375,2,60,9,0,1
4402261221,1549632797,2103,10682,2,28,55,,
4402253127,1549632678,1591,10375,2,45,27,0,0
4402251839,1549632651,872,10375,2,20,2,0,1
4402230531,1549632287,2278,10375,2,42,27,0,1
4402208743,1549631906,1763,10375,2,17,31,0,0
4402192989,1549631604,2378,10375,2,26,21,0,1
4402138113,1549630625,1912,10375,2,19,32,0,0
4402051404,1549628941,2218,10375,2,28,23,1,0
4402035972,1549628611,1710,10375,2,14,38,0,1
4402025447,1549628401,1236,10375,2,3,30,1,1
4402024980,1549628398,1602,10375,2,27,15,0,0
4402013083,1549628175,1471,10375,2,14,39,0,0
4402006047,1549628017,1644,10375,2,6,37,0,1
4401994907,1549627782,1753,10375,2,39,16,0,0
4401909637,1549625984,1298,10365,2,11,21,,1
4401777185,1549622956,1450,10365,2,24,15,1,
4401372557,1549612911,1531,10365,2,32,17,,
4401342958,1549612195,2066,10365,2,19,32,1,1
4401229557,1549609671,1156,10365,2,25,7,1,1
4401227187,1549609624,1819,10365,2,14,30,0,
4401126580,1549607509,1743,10647,2,23,36,1,1
4401007889,1549604415,1815,10647,2,11,41,1,1
4400060107,1549563932,1581,10682,2,9,44,,
4399219621,1549546890,3743,10650,2,49,68,0,0
4399057635,1549543751,2096,10365,2,21,33,1,0
4398943303,1549541493,1278,10365,2,20,5,1,1
4398892254,1549540499,1636,10365,2,18,35,1,0
4398852149,1549539651,1066,10365,2,9,21,,1
4398820562,1549538960,1323,10365,2,25,7,,1
4398805312,1549538614,1957,10365,2,18,33,1,1
4398746135,1549537229,1609,10365,2,21,25,,1
4398715835,1549536476,1532,10365,2,9,25,1,
4398711872,1549536375,1260,10365,2,7,15,1,1
4398691544,1549535864,2408,10365,2,31,26,1,
4398469289,1549530176,548,10365,2,10,0,1,
4398283924,1549526923,2158,10365,2,38,20,1,
4398277880,1549526770,2278,10365,2,25,37,,1
4398265334,1549526464,1414,10365,2,25,8,,
4398262831,1549526402,1404,10365,2,13,37,,
4398242953,1549525897,748,10365,2,23,3,1,
4398211676,1549525097,2454,10365,2,48,23,,1
4398146251,1549523463,1631,10365,2,34,8,,
4398142298,1549523371,2093,10365,2,15,29,,
4398142218,1549523370,1917,10365,2,27,7,1,
4398138526,1549523274,2342,10365,2,36,11,,1
4398112606,1549522626,2856,10647,2,33,47,1,
4398106164,1549522451,1755,10365,2,22,38,,1
4398072011,1549521564,2394,10365,2,20,41,1,
4397989302,1549519320,2185,10647,2,32,11,1,0
4397866463,1549515396,1694,10365,2,19,17,,
4397794757,1549512627,2150,10365,2,28,29,1,
4397794086,1549512600,2577,10365,2,31,32,,
4397788889,1549512387,2042,10365,2,26,39,,
4397769923,1549511576,1857,10365,2,32,20,0,
4397709995,1549508972,2316,10365,2,22,39,,
4397708769,1549508917,2564,10365,2,32,30,,1
4397707543,1549508861,2325,10365,2,48,23,,
4397704458,1549508730,1381,10365,2,10,26,0,0
4397539679,1549500604,1590,10681,2,10,37,0,1
4397478064,1549496702,2004,10681,2,7,28,0,1
4397413897,1549492506,1841,10681,2,26,17,0,0
4397307761,1549487704,2917,10681,2,32,25,0,0
4397192486,1549483803,2045,10681,2,25,21,1,1
4397080798,1549479082,2443,10357,2,30,65,0,0
4397080048,1549479603,1846,10681,2,23,9,1,1
4397073980,1549479300,2699,10681,2,22,23,1,1
4397052786,1549478215,1887,10682,2,52,20,0,0
4396938304,1549475359,2027,10681,2,19,30,1,1
4396822095,1549471927,3174,10357,2,59,52,0,0
4396736463,1549470301,2508,10681,2,18,35,1,1
4396664461,1549468371,2283,10357,2,44,44,0,0
4396548751,1549467004,1597,10681,2,21,11,1,1
4396327192,1549461900,2158,10681,2,11,28,0,1
4396072387,1549458006,1975,10681,2,26,9,1,0
4395591405,1549446889,3248,10647,2,42,38,0,0
4395489495,1549443900,1561,10647,2,26,17,0,0
4394787608,1549420517,2120,10681,2,21,13,1,0
4394684111,1549414931,3819,10681,2,37,37,0,1
4394610523,1549410257,2295,10681,2,18,24,1,1
4394525263,1549406122,1994,10681,2,30,10,1,1
4394399087,1549401314,2882,10681,2,47,18,1,1
4394271827,1549397403,1288,10681,2,8,31,0,0
4394264890,1549396813,2341,10681,2,19,18,1,1
4394195943,1549394116,1346,10681,2,23,11,1,1
4394176713,1549393257,1804,10681,2,32,14,0,0
4394158347,1549393222,1830,10681,2,32,15,1,1
4394083093,1549390476,1918,10681,2,25,4,1,1
4393959915,1549386997,1809,10682,2,78,23,0,
4393899775,1549386014,2495,10681,2,35,17,1,0
4393662926,1549380492,3232,10681,2,39,31,1,0
4393654677,1549380774,3335,10681,2,28,23,1,1
4393428214,1549376251,2175,10681,2,16,41,1,1
4393406322,1549375556,3085,10681,2,34,37,1,1
4393261018,1549372531,2539,10682,2,32,42,0,0
4393223424,1549371803,1880,10681,2,11,26,1,1
4393196431,1549371611,2308,10681,2,30,26,1,1
4391852906,1549339825,2256,10681,2,33,21,1,0
4391761366,1549336518,1443,10681,2,18,11,0,1
4391693272,1549333502,1398,10681,2,27,10,1,1
4391657529,1549332016,2546,10681,2,31,14,1,0
4391623847,1549330201,1459,10681,2,9,32,1,1
4391582075,1549328733,1330,10681,2,29,7,0,1
4391549133,1549326901,1003,10681,2,22,3,1,0
4391514911,1549325316,1431,10681,2,30,13,0,1
4391500655,1549323900,1510,10681,2,2,37,0,1
4391443908,1549320769,2197,10681,2,15,28,0,1
4391434971,1549320900,2147,10681,2,26,12,0,1
4391351440,1549317019,1785,10681,2,35,13,1,1
4391344896,1549316712,3068,10681,2,31,27,1,1
4391332366,1549316446,2456,10681,2,11,25,1,0
4391261393,1549313541,1628,10681,2,22,10,1,1
4391198895,1549311433,3439,10681,2,33,32,1,1
4391194638,1549311541,2249,10681,2,21,54,1,0
4391194445,1549311319,1567,10681,2,20,15,0,1
4391136220,1549309333,2093,10681,2,21,17,1,0
4391063221,1549307400,2573,10681,2,18,49,0,1
4391056153,1549307411,1840,10681,2,30,11,1,1
4391054517,1549306835,2243,10592,2,42,27,0,1
4391033739,1549306499,3122,10681,2,19,48,1,0
4391018438,1549305928,2371,10681,2,31,19,1,1
4390980042,1549304873,4357,10681,2,57,52,0,1
4390935364,1549303630,1114,10592,2,32,20,1,1
4390933904,1549303565,4050,10681,2,45,38,1,0
4390922152,1549303280,2157,10681,2,28,16,1,0
4390892850,1549303203,1562,10681,2,20,15,1,0
4390889755,1549302787,2571,10681,2,30,16,1,1
4390887876,1549303217,1360,10681,2,32,3,1,1
4390860798,1549301815,2916,10682,2,50,47,0,0
4390741383,1549299616,2126,10681,2,17,22,1,1
4390672533,1549297856,2942,10681,2,27,33,1,1
4390554478,1549295412,2261,10681,2,31,4,1,1
4390505663,1549294526,1392,10681,2,21,7,1,1
4390337783,1549290932,2441,10681,2,20,27,0,1
4390324752,1549290622,1970,10681,2,21,12,1,1
4390141811,1549287017,1728,10681,2,7,28,1,1
4390106216,1549286375,1495,10647,2,29,11,0,1
4390104060,1549285928,3291,10681,2,30,41,0,1
4389961741,1549282767,2167,10681,2,17,32,1,1
4389948074,1549282927,1748,10647,2,24,14,0,1
4389920604,1549281661,1883,10681,2,18,32,1,1
4389814297,1549279240,1122,10681,2,9,22,1,1
4389811871,1549278911,2176,10681,2,31,22,1,1
4389805142,1549278803,2516,10681,2,32,37,0,1
4389776180,1549278029,1423,10681,2,12,18,1,1
4389680696,1549274746,2146,10681,2,39,33,0,1
4389664974,1549274586,2714,10681,2,24,29,1,1
4389663850,1549274479,2610,10681,2,30,9,1,1
4389656871,1549274441,1642,10681,2,25,13,1,1
4388605840,1549236318,2012,10681,2,31,16,1,1
